aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,merchant_id,category_name,category_id,aw_image_url,currency,store_price,delivery_cost,merchant_deep_link,language,last_updated,display_price,data_feed_id,brand_name,brand_id,colour,product_short_description,specifications,condition,product_model,model_number,dimensions,keywords,promotional_text,product_type,commission_group,merchant_product_category_path,merchant_product_second_category,merchant_product_third_category,rrp_price,saving,savings_percent,base_price,base_price_amount,base_price_text,product_price_old,delivery_restrictions,delivery_weight,warranty,terms_of_contract,delivery_time,in_stock,stock_quantity,valid_from,valid_to,is_for_sale,web_offer,pre_order,stock_status,size_stock_status,size_stock_amount,merchant_thumb_url,large_image,alternate_image,aw_thumb_url,alternate_image_two,alternate_image_three,alternate_image_four,reviews,average_rating,rating,number_available,custom_1,custom_2,custom_3,custom_4,custom_5,custom_6,custom_7,custom_8,custom_9,ean,isbn,upc,mpn,parent_product_id,product_GTIN,basket_link,Fashion:suitable_for,Fashion:category,Fashion:size,Fashion:material,Fashion:pattern,Fashion:swatch
https://www.awin1.com/pclick.php?p=40923079558&a=394937&m=10597,"ASICS GEL-DS TRAINER 14 Women's, grün",40923079558,003675268,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728590_a&resmode=sharp&qlt=80&v=2,"Der ASICS GEL-DS 14 greift mit seinen offenen Mesh-Details, den Viertelpanel-Details und der asymmetrischen Konstruktion Schlüsselelemente der Laufschuh-Ära der 2000er auf und kombiniert federleichte Technik, reaktionsschnelle Dämpfung und dynamische Stabilität. Grün - Obermaterial aus Mesh/Synthetik, Gummisohle - GEL-Technologie - TRUSSTIC-System - Stylecode: 1203A607-300","Women's Footwear",95.00,"size?Official DE",10597,"Women's Footwear",194,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728590_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=5a6d6cd1ea703e9cfb080655bd379e839b59c556,EUR,,4,https://www.sizeofficial.de/product/grn-asics-gel-ds-trainer-14-womens/728590_sizede/,de,,EUR95.00,21293,ASICS,1114,grün,,,,,003675268,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,8,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728590_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=5a6d6cd1ea703e9cfb080655bd379e839b59c556,,,,,,,,,,,,,,,,,4570158212908,,,,,,,,,37.5,,,
https://www.awin1.com/pclick.php?p=40923079561&a=394937&m=10597,"ASICS GEL-DS TRAINER 14 Women's, grün",40923079561,003675271,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728590_a&resmode=sharp&qlt=80&v=2,"Der ASICS GEL-DS 14 greift mit seinen offenen Mesh-Details, den Viertelpanel-Details und der asymmetrischen Konstruktion Schlüsselelemente der Laufschuh-Ära der 2000er auf und kombiniert federleichte Technik, reaktionsschnelle Dämpfung und dynamische Stabilität. Grün - Obermaterial aus Mesh/Synthetik, Gummisohle - GEL-Technologie - TRUSSTIC-System - Stylecode: 1203A607-300","Women's Footwear",95.00,"size?Official DE",10597,"Women's Footwear",194,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728590_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=5a6d6cd1ea703e9cfb080655bd379e839b59c556,EUR,,4,https://www.sizeofficial.de/product/grn-asics-gel-ds-trainer-14-womens/728590_sizede/,de,,EUR95.00,21293,ASICS,1114,grün,,,,,003675271,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,8,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728590_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=5a6d6cd1ea703e9cfb080655bd379e839b59c556,,,,,,,,,,,,,,,,,4570158212915,,,,,,,,,39.5,,,
https://www.awin1.com/pclick.php?p=40965251570&a=394937&m=10597,"ASICS GEL-DS TRAINER 14, grau",40965251570,003675276,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728591_a&resmode=sharp&qlt=80&v=2,"Inspiriert vom 2009er Modell des Labels, verleiht der ASICS GEL-DS 14 deiner Kollektion einen Hauch von Y2K-Laufstil. Die TRUSSTIC-Einheit und die GEL-Technologie im Rückfußbereich sorgen für leichten Tragekomfort, während das Obermaterial in „Truffle Grey“ von gemischten Materialien umhüllt wird. Die mit griffigem Gummi beschichtete Außensohle sorgt für Traktion auf jedem Kilometer. | 1203A607.020","Men's Footwear",105.00,"size?Official DE",10597,"Men's Footwear",189,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,EUR,,4,https://www.sizeofficial.de/product/grau-asics-gel-ds-trainer-14/728591_sizede/,de,,EUR105.00,21293,ASICS,1114,grau,,,,,003675276,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,9,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,,,,,,,,,,,,,,,,,4570158239752,,,,,,,,,43.5,,,
https://www.awin1.com/pclick.php?p=40965251573&a=394937&m=10597,"ASICS GEL-DS TRAINER 14, grau",40965251573,003675279,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728591_a&resmode=sharp&qlt=80&v=2,"Inspiriert vom 2009er Modell des Labels, verleiht der ASICS GEL-DS 14 deiner Kollektion einen Hauch von Y2K-Laufstil. Die TRUSSTIC-Einheit und die GEL-Technologie im Rückfußbereich sorgen für leichten Tragekomfort, während das Obermaterial in „Truffle Grey“ von gemischten Materialien umhüllt wird. Die mit griffigem Gummi beschichtete Außensohle sorgt für Traktion auf jedem Kilometer. | 1203A607.020","Men's Footwear",105.00,"size?Official DE",10597,"Men's Footwear",189,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,EUR,,4,https://www.sizeofficial.de/product/grau-asics-gel-ds-trainer-14/728591_sizede/,de,,EUR105.00,21293,ASICS,1114,grau,,,,,003675279,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,9,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,,,,,,,,,,,,,,,,,4570158239769,,,,,,,,,45,,,
https://www.awin1.com/pclick.php?p=40965251568&a=394937&m=10597,"ASICS GEL-DS TRAINER 14, grau",40965251568,003675274,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728591_a&resmode=sharp&qlt=80&v=2,"Inspiriert vom 2009er Modell des Labels, verleiht der ASICS GEL-DS 14 deiner Kollektion einen Hauch von Y2K-Laufstil. Die TRUSSTIC-Einheit und die GEL-Technologie im Rückfußbereich sorgen für leichten Tragekomfort, während das Obermaterial in „Truffle Grey“ von gemischten Materialien umhüllt wird. Die mit griffigem Gummi beschichtete Außensohle sorgt für Traktion auf jedem Kilometer. | 1203A607.020","Men's Footwear",105.00,"size?Official DE",10597,"Men's Footwear",189,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,EUR,,4,https://www.sizeofficial.de/product/grau-asics-gel-ds-trainer-14/728591_sizede/,de,,EUR105.00,21293,ASICS,1114,grau,,,,,003675274,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,9,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,,,,,,,,,,,,,,,,,4570158239813,,,,,,,,,42,,,
https://www.awin1.com/pclick.php?p=40965251576&a=394937&m=10597,"ASICS GEL-DS TRAINER 14, grau",40965251576,003675283,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728591_a&resmode=sharp&qlt=80&v=2,"Inspiriert vom 2009er Modell des Labels, verleiht der ASICS GEL-DS 14 deiner Kollektion einen Hauch von Y2K-Laufstil. Die TRUSSTIC-Einheit und die GEL-Technologie im Rückfußbereich sorgen für leichten Tragekomfort, während das Obermaterial in „Truffle Grey“ von gemischten Materialien umhüllt wird. Die mit griffigem Gummi beschichtete Außensohle sorgt für Traktion auf jedem Kilometer. | 1203A607.020","Men's Footwear",105.00,"size?Official DE",10597,"Men's Footwear",189,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,EUR,,4,https://www.sizeofficial.de/product/grau-asics-gel-ds-trainer-14/728591_sizede/,de,,EUR105.00,21293,ASICS,1114,grau,,,,,003675283,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,9,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,,,,,,,,,,,,,,,,,4570158239882,,,,,,,,,48,,,
https://www.awin1.com/pclick.php?p=40965251571&a=394937&m=10597,"ASICS GEL-DS TRAINER 14, grau",40965251571,003675277,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728591_a&resmode=sharp&qlt=80&v=2,"Inspiriert vom 2009er Modell des Labels, verleiht der ASICS GEL-DS 14 deiner Kollektion einen Hauch von Y2K-Laufstil. Die TRUSSTIC-Einheit und die GEL-Technologie im Rückfußbereich sorgen für leichten Tragekomfort, während das Obermaterial in „Truffle Grey“ von gemischten Materialien umhüllt wird. Die mit griffigem Gummi beschichtete Außensohle sorgt für Traktion auf jedem Kilometer. | 1203A607.020","Men's Footwear",105.00,"size?Official DE",10597,"Men's Footwear",189,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,EUR,,4,https://www.sizeofficial.de/product/grau-asics-gel-ds-trainer-14/728591_sizede/,de,,EUR105.00,21293,ASICS,1114,grau,,,,,003675277,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,9,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,,,,,,,,,,,,,,,,,4570158239868,,,,,,,,,44,,,
https://www.awin1.com/pclick.php?p=40965251423&a=394937&m=10597,"ASICS GEL-DS TRAINER 14 Women's, grau",40965251423,003675295,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728593_a&resmode=sharp&qlt=80&v=2,"Inspiriert vom 2009er Modell des Labels, verleiht der ASICS GEL-DS 14 deiner Kollektion einen Hauch von Y2K-Laufstil. Die TRUSSTIC-Einheit und die GEL-Technologie im Rückfußbereich sorgen für leichten Tragekomfort, während das Obermaterial in „Truffle Grey“ von gemischten Materialien umhüllt wird. Die mit griffigem Gummi beschichtete Außensohle sorgt für Traktion auf jedem Kilometer. | 1203A607.020","Women's Footwear",95.00,"size?Official DE",10597,"Women's Footwear",194,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728593_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=0827eddff00b307cf4d1543ebba6f4c2bc3caa6b,EUR,,4,https://www.sizeofficial.de/product/grau-asics-gel-ds-trainer-14-womens/728593_sizede/,de,,EUR95.00,21293,ASICS,1114,grau,,,,,003675295,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,5,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728593_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=0827eddff00b307cf4d1543ebba6f4c2bc3caa6b,,,,,,,,,,,,,,,,,4570158239875,,,,,,,,,39.5,,,
https://www.awin1.com/pclick.php?p=40965251569&a=394937&m=10597,"ASICS GEL-DS TRAINER 14, grau",40965251569,003675275,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728591_a&resmode=sharp&qlt=80&v=2,"Inspiriert vom 2009er Modell des Labels, verleiht der ASICS GEL-DS 14 deiner Kollektion einen Hauch von Y2K-Laufstil. Die TRUSSTIC-Einheit und die GEL-Technologie im Rückfußbereich sorgen für leichten Tragekomfort, während das Obermaterial in „Truffle Grey“ von gemischten Materialien umhüllt wird. Die mit griffigem Gummi beschichtete Außensohle sorgt für Traktion auf jedem Kilometer. | 1203A607.020","Men's Footwear",105.00,"size?Official DE",10597,"Men's Footwear",189,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,EUR,,4,https://www.sizeofficial.de/product/grau-asics-gel-ds-trainer-14/728591_sizede/,de,,EUR105.00,21293,ASICS,1114,grau,,,,,003675275,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,9,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,,,,,,,,,,,,,,,,,4570158239714,,,,,,,,,42.5,,,
https://www.awin1.com/pclick.php?p=40965251575&a=394937&m=10597,"ASICS GEL-DS TRAINER 14, grau",40965251575,003675281,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728591_a&resmode=sharp&qlt=80&v=2,"Inspiriert vom 2009er Modell des Labels, verleiht der ASICS GEL-DS 14 deiner Kollektion einen Hauch von Y2K-Laufstil. Die TRUSSTIC-Einheit und die GEL-Technologie im Rückfußbereich sorgen für leichten Tragekomfort, während das Obermaterial in „Truffle Grey“ von gemischten Materialien umhüllt wird. Die mit griffigem Gummi beschichtete Außensohle sorgt für Traktion auf jedem Kilometer. | 1203A607.020","Men's Footwear",105.00,"size?Official DE",10597,"Men's Footwear",189,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,EUR,,4,https://www.sizeofficial.de/product/grau-asics-gel-ds-trainer-14/728591_sizede/,de,,EUR105.00,21293,ASICS,1114,grau,,,,,003675281,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,9,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,,,,,,,,,,,,,,,,,4570158239721,,,,,,,,,46.5,,,
https://www.awin1.com/pclick.php?p=40965251574&a=394937&m=10597,"ASICS GEL-DS TRAINER 14, grau",40965251574,003675280,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728591_a&resmode=sharp&qlt=80&v=2,"Inspiriert vom 2009er Modell des Labels, verleiht der ASICS GEL-DS 14 deiner Kollektion einen Hauch von Y2K-Laufstil. Die TRUSSTIC-Einheit und die GEL-Technologie im Rückfußbereich sorgen für leichten Tragekomfort, während das Obermaterial in „Truffle Grey“ von gemischten Materialien umhüllt wird. Die mit griffigem Gummi beschichtete Außensohle sorgt für Traktion auf jedem Kilometer. | 1203A607.020","Men's Footwear",105.00,"size?Official DE",10597,"Men's Footwear",189,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,EUR,,4,https://www.sizeofficial.de/product/grau-asics-gel-ds-trainer-14/728591_sizede/,de,,EUR105.00,21293,ASICS,1114,grau,,,,,003675280,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,9,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728591_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=d97e28bbf12449d53468c6076284d44214a6bd30,,,,,,,,,,,,,,,,,4570158239790,,,,,,,,,46,,,
https://www.awin1.com/pclick.php?p=40970990333&a=394937&m=10597,"ASICS GEL-DS TRAINER 14, grün",40970990333,003675255,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728589_a&resmode=sharp&qlt=80&v=2,"Der ASICS GEL-DS 14 greift mit seinen offenen Mesh-Details, den Viertelpanel-Details und der asymmetrischen Konstruktion Schlüsselelemente der Laufära der 2000er auf und kombiniert federleichte Technik, reaktionsschnelle Dämpfung und dynamische Stabilität. Grün - Obermaterial aus Mesh/Synthetik, Gummisohle - GEL-Technologie - TRUSSTIC-System - Stylecode: 1203A607-300","Men's Footwear",95.00,"size?Official DE",10597,"Men's Footwear",189,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728589_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=c8c484f2798235de2309c0e82f22dc16c8e98f86,EUR,,4,https://www.sizeofficial.de/product/grn-asics-gel-ds-trainer-14/728589_sizede/,de,,EUR95.00,21293,ASICS,1114,grün,,,,,003675255,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,10,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728589_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=c8c484f2798235de2309c0e82f22dc16c8e98f86,,,,,,,,,,,,,,,,,4570158212878,,,,,,,,,42,,,
https://www.awin1.com/pclick.php?p=40970990340&a=394937&m=10597,"ASICS GEL-DS TRAINER 14, grün",40970990340,003675262,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728589_a&resmode=sharp&qlt=80&v=2,"Der ASICS GEL-DS 14 greift mit seinen offenen Mesh-Details, den Viertelpanel-Details und der asymmetrischen Konstruktion Schlüsselelemente der Laufära der 2000er auf und kombiniert federleichte Technik, reaktionsschnelle Dämpfung und dynamische Stabilität. Grün - Obermaterial aus Mesh/Synthetik, Gummisohle - GEL-Technologie - TRUSSTIC-System - Stylecode: 1203A607-300","Men's Footwear",95.00,"size?Official DE",10597,"Men's Footwear",189,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728589_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=c8c484f2798235de2309c0e82f22dc16c8e98f86,EUR,,4,https://www.sizeofficial.de/product/grn-asics-gel-ds-trainer-14/728589_sizede/,de,,EUR95.00,21293,ASICS,1114,grün,,,,,003675262,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,10,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728589_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=c8c484f2798235de2309c0e82f22dc16c8e98f86,,,,,,,,,,,,,,,,,4570158212762,,,,,,,,,46.5,,,
https://www.awin1.com/pclick.php?p=40970990332&a=394937&m=10597,"ASICS GEL-DS TRAINER 14, grün",40970990332,003675254,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728589_a&resmode=sharp&qlt=80&v=2,"Der ASICS GEL-DS 14 greift mit seinen offenen Mesh-Details, den Viertelpanel-Details und der asymmetrischen Konstruktion Schlüsselelemente der Laufära der 2000er auf und kombiniert federleichte Technik, reaktionsschnelle Dämpfung und dynamische Stabilität. Grün - Obermaterial aus Mesh/Synthetik, Gummisohle - GEL-Technologie - TRUSSTIC-System - Stylecode: 1203A607-300","Men's Footwear",95.00,"size?Official DE",10597,"Men's Footwear",189,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728589_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=c8c484f2798235de2309c0e82f22dc16c8e98f86,EUR,,4,https://www.sizeofficial.de/product/grn-asics-gel-ds-trainer-14/728589_sizede/,de,,EUR95.00,21293,ASICS,1114,grün,,,,,003675254,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,10,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728589_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=c8c484f2798235de2309c0e82f22dc16c8e98f86,,,,,,,,,,,,,,,,,4570158212809,,,,,,,,,41.5,,,
https://www.awin1.com/pclick.php?p=40970990338&a=394937&m=10597,"ASICS GEL-DS TRAINER 14, grün",40970990338,003675260,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728589_a&resmode=sharp&qlt=80&v=2,"Der ASICS GEL-DS 14 greift mit seinen offenen Mesh-Details, den Viertelpanel-Details und der asymmetrischen Konstruktion Schlüsselelemente der Laufära der 2000er auf und kombiniert federleichte Technik, reaktionsschnelle Dämpfung und dynamische Stabilität. Grün - Obermaterial aus Mesh/Synthetik, Gummisohle - GEL-Technologie - TRUSSTIC-System - Stylecode: 1203A607-300","Men's Footwear",95.00,"size?Official DE",10597,"Men's Footwear",189,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728589_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=c8c484f2798235de2309c0e82f22dc16c8e98f86,EUR,,4,https://www.sizeofficial.de/product/grn-asics-gel-ds-trainer-14/728589_sizede/,de,,EUR95.00,21293,ASICS,1114,grün,,,,,003675260,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,10,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728589_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=c8c484f2798235de2309c0e82f22dc16c8e98f86,,,,,,,,,,,,,,,,,4570158212779,,,,,,,,,45,,,
https://www.awin1.com/pclick.php?p=40970990335&a=394937&m=10597,"ASICS GEL-DS TRAINER 14, grün",40970990335,003675257,https://cdn.media.amplience.net/t/jpl/sz_product_list?plu=sz_728589_a&resmode=sharp&qlt=80&v=2,"Der ASICS GEL-DS 14 greift mit seinen offenen Mesh-Details, den Viertelpanel-Details und der asymmetrischen Konstruktion Schlüsselelemente der Laufära der 2000er auf und kombiniert federleichte Technik, reaktionsschnelle Dämpfung und dynamische Stabilität. Grün - Obermaterial aus Mesh/Synthetik, Gummisohle - GEL-Technologie - TRUSSTIC-System - Stylecode: 1203A607-300","Men's Footwear",95.00,"size?Official DE",10597,"Men's Footwear",189,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728589_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=c8c484f2798235de2309c0e82f22dc16c8e98f86,EUR,,4,https://www.sizeofficial.de/product/grn-asics-gel-ds-trainer-14/728589_sizede/,de,,EUR95.00,21293,ASICS,1114,grün,,,,,003675257,,,,,,,,,,,,,,,,,,,,"5 to 7 days",1,10,,,1,,,,,,,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.media.amplience.net%2Ft%2Fjpl%2Fsz_product_list%3Fplu%3Dsz_728589_a%26resmode%3Dsharp%26qlt%3D80%26v%3D2&feedId=21293&k=c8c484f2798235de2309c0e82f22dc16c8e98f86,,,,,,,,,,,,,,,,,4570158212830,,,,,,,,,43.5,,,
